Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,4004,71865
,,,,,,,,4005,66240
,,,,,,,,4006,57693
,,,,,,,,4007,47043
,,,,,,,,4008,36595
,,,,,,,,4009,28540
,,,,,,,,4010,23298
,,,,,,,,4011,20674
,,,,,,,,4012,20137
,,,,,,,,4013,22277
,,,,,,,,4014,27873
,,,,,,,,4015,36381
,,,,,,,,4016,46521
,,,,,,,,4017,57066
,,,,,,,,4018,65195
,,,,,,,,4019,70078
,,,,,,,,4020,72558
,,,,,,,,4021,74555
,,,,,,,,4022,76187
,,,,,,,,4023,77216
,,,,,,,,4024,77362
,,,,,,,,4025,76527
,,,,,,,,4026,75221
,,,,,,,,4027,74177
,,,,,,,,4028,72054
,,,,,,,,4029,66441
,,,,,,,,4030,57713
,,,,,,,,4031,47061
,,,,,,,,4032,40640
,,,,,,,,4033,36541
,,,,,,,,4034,31462
,,,,,,,,4035,27001
,,,,,,,,4036,27163
,,,,,,,,4037,31549
,,,,,,,,4038,38144
,,,,,,,,4039,46918
,,,,,,,,4040,57233
,,,,,,,,4041,68290
,,,,,,,,4042,76723
,,,,,,,,4043,81569
,,,,,,,,4044,84231
,,,,,,,,4045,85946
,,,,,,,,4046,87142
,,,,,,,,4047,87799
,,,,,,,,4048,87374
,,,,,,,,4049,86000
,,,,,,,,4050,84030
,,,,,,,,4051,81993
,,,,,,,,4052,78921
,,,,,,,,4053,72368
,,,,,,,,4054,62945
,,,,,,,,4055,51308
,,,,,,,,4056,41161
,,,,,,,,4057,33693
,,,,,,,,4058,29614
,,,,,,,,4059,29175
,,,,,,,,4060,32808
,,,,,,,,4061,40024
,,,,,,,,4062,44790
,,,,,,,,4063,50196
,,,,,,,,4064,59831
,,,,,,,,4065,70632
,,,,,,,,4066,79011
,,,,,,,,4067,84016
,,,,,,,,4068,86629
,,,,,,,,4069,88497
,,,,,,,,4070,89887
,,,,,,,,4071,90434
,,,,,,,,4072,89948
,,,,,,,,4073,88526
,,,,,,,,4074,86494
,,,,,,,,4075,84565
,,,,,,,,4076,81420
,,,,,,,,4077,74467
,,,,,,,,4078,64880
,,,,,,,,4079,52996
,,,,,,,,4080,42479
,,,,,,,,4081,34676
,,,,,,,,4082,29961
,,,,,,,,4083,29793
,,,,,,,,4084,36559
,,,,,,,,4085,50193
,,,,,,,,4086,57636
,,,,,,,,4087,56765
,,,,,,,,4088,63198
,,,,,,,,4089,73839
,,,,,,,,4090,82475
,,,,,,,,4091,87498
,,,,,,,,4092,89943
,,,,,,,,4093,91708
,,,,,,,,4094,92982
,,,,,,,,4095,93599
,,,,,,,,4096,93163
,,,,,,,,4097,91596
,,,,,,,,4098,89239
,,,,,,,,4099,87006
,,,,,,,,4100,83617
,,,,,,,,4101,76551
,,,,,,,,4102,66660
,,,,,,,,4103,54406
,,,,,,,,4104,43574
,,,,,,,,4105,35449
,,,,,,,,4106,30129
,,,,,,,,4107,28420
,,,,,,,,4108,30012
,,,,,,,,4109,35184
,,,,,,,,4110,42491
,,,,,,,,4111,51973
,,,,,,,,4112,63016
,,,,,,,,4113,74463
,,,,,,,,4114,83063
,,,,,,,,4115,87670
,,,,,,,,4116,90003
,,,,,,,,4117,91505
,,,,,,,,4118,92658
,,,,,,,,4119,92953
,,,,,,,,4120,92164
,,,,,,,,4121,90417
,,,,,,,,4122,88109
,,,,,,,,4123,85881
,,,,,,,,4124,82487
,,,,,,,,4125,75747
,,,,,,,,4126,66272
,,,,,,,,4127,53903
,,,,,,,,4128,43041
,,,,,,,,4129,34951
,,,,,,,,4130,29934
,,,,,,,,4131,28065
,,,,,,,,4132,29487
,,,,,,,,4133,34051
,,,,,,,,4134,41087
,,,,,,,,4135,50525
,,,,,,,,4136,61531
,,,,,,,,4137,73091
,,,,,,,,4138,81681
,,,,,,,,4139,86347
,,,,,,,,4140,88455
,,,,,,,,4141,89483
,,,,,,,,4142,89895
,,,,,,,,4143,89588
,,,,,,,,4144,88082
,,,,,,,,4145,85745
,,,,,,,,4146,83044
,,,,,,,,4147,80534
,,,,,,,,4148,77365
,,,,,,,,4149,71119
,,,,,,,,4150,62374
,,,,,,,,4151,50786
,,,,,,,,4152,40368
,,,,,,,,4153,32491
,,,,,,,,4154,27353
,,,,,,,,4155,24850
,,,,,,,,4156,24658
,,,,,,,,4157,27526
,,,,,,,,4158,33377
,,,,,,,,4159,42457
,,,,,,,,4160,53347
,,,,,,,,4161,64726
,,,,,,,,4162,73475
,,,,,,,,4163,78205
,,,,,,,,4164,80381
,,,,,,,,4165,81907
,,,,,,,,4166,83050
,,,,,,,,4167,83568
,,,,,,,,4168,83150
,,,,,,,,4169,81588
,,,,,,,,4170,79367
,,,,,,,,4171,77415
,,,,,,,,4172,74760
,,,,,,,,4173,69165
,,,,,,,,4174,60749
,,,,,,,,4175,49576
,,,,,,,,4176,39451
,,,,,,,,4177,31649
,,,,,,,,4178,26570
,,,,,,,,4179,23837
,,,,,,,,4180,23225
,,,,,,,,4181,25410
,,,,,,,,4182,31119
,,,,,,,,4183,40169
,,,,,,,,4184,51122
,,,,,,,,4185,62629
,,,,,,,,4186,71771
,,,,,,,,4187,77086
,,,,,,,,4188,79822
,,,,,,,,4189,81817
,,,,,,,,4190,83332
,,,,,,,,4191,84325
,,,,,,,,4192,84342
,,,,,,,,4193,83437
,,,,,,,,4194,81918
,,,,,,,,4195,80423
,,,,,,,,4196,77844
,,,,,,,,4197,71920
,,,,,,,,4198,62948
,,,,,,,,4199,51181
,,,,,,,,4200,40891
,,,,,,,,4201,33234
,,,,,,,,4202,28554
,,,,,,,,4203,27116
,,,,,,,,4204,28981
,,,,,,,,4205,34536
,,,,,,,,4206,42246
,,,,,,,,4207,51229
,,,,,,,,4208,61411
,,,,,,,,4209,71431
,,,,,,,,4210,79447
,,,,,,,,4211,84476
,,,,,,,,4212,86978
,,,,,,,,4213,88549
,,,,,,,,4214,89434
,,,,,,,,4215,89681
,,,,,,,,4216,88813
,,,,,,,,4217,87197
,,,,,,,,4218,84994
,,,,,,,,4219,82850
,,,,,,,,4220,79698
,,,,,,,,4221,73039
,,,,,,,,4222,63760
,,,,,,,,4223,51537
,,,,,,,,4224,40773
,,,,,,,,4225,32763
,,,,,,,,4226,27890
,,,,,,,,4227,26286
,,,,,,,,4228,27749
,,,,,,,,4229,32161
,,,,,,,,4230,38549
,,,,,,,,4231,46897
,,,,,,,,4232,56933
,,,,,,,,4233,67739
,,,,,,,,4234,76028
,,,,,,,,4235,80634
,,,,,,,,4236,83250
,,,,,,,,4237,85004
,,,,,,,,4238,86237
,,,,,,,,4239,86996
,,,,,,,,4240,86657
,,,,,,,,4241,85357
,,,,,,,,4242,83228
,,,,,,,,4243,81262
,,,,,,,,4244,78150
,,,,,,,,4245,71672
,,,,,,,,4246,62517
,,,,,,,,4247,50836
,,,,,,,,4248,40796
,,,,,,,,4249,33062
,,,,,,,,4250,28491
,,,,,,,,4251,26956
,,,,,,,,4252,28635
,,,,,,,,4253,33137
,,,,,,,,4254,39580
,,,,,,,,4255,47964
,,,,,,,,4256,57993
,,,,,,,,4257,68605
,,,,,,,,4258,76948
,,,,,,,,4259,82393
,,,,,,,,4260,85876
,,,,,,,,4261,88619
,,,,,,,,4262,90779
,,,,,,,,4263,92151
,,,,,,,,4264,92060
,,,,,,,,4265,90595
,,,,,,,,4266,88154
,,,,,,,,4267,85592
,,,,,,,,4268,82150
,,,,,,,,4269,75280
,,,,,,,,4270,65799
,,,,,,,,4271,53951
,,,,,,,,4272,43561
,,,,,,,,4273,35723
,,,,,,,,4274,30812
,,,,,,,,4275,29343
,,,,,,,,4276,31002
,,,,,,,,4277,35559
,,,,,,,,4278,42400
,,,,,,,,4279,51548
,,,,,,,,4280,62618
,,,,,,,,4281,74450
,,,,,,,,4282,84084
,,,,,,,,4283,90259
,,,,,,,,4284,93953
,,,,,,,,4285,96637
,,,,,,,,4286,98466
,,,,,,,,4287,99420
,,,,,,,,4288,98880
,,,,,,,,4289,97299
,,,,,,,,4290,94766
,,,,,,,,4291,92221
,,,,,,,,4292,88649
,,,,,,,,4293,81377
,,,,,,,,4294,71567
,,,,,,,,4295,58952
,,,,,,,,4296,48060
,,,,,,,,4297,39845
,,,,,,,,4298,34665
,,,,,,,,4299,32869
,,,,,,,,4300,34080
,,,,,,,,4301,38359
,,,,,,,,4302,45323
,,,,,,,,4303,54806
,,,,,,,,4304,66229
,,,,,,,,4305,78354
,,,,,,,,4306,87882
,,,,,,,,4307,93370
,,,,,,,,4308,96305
,,,,,,,,4309,98075
,,,,,,,,4310,99021
,,,,,,,,4311,98863
,,,,,,,,4312,97693
,,,,,,,,4313,95397
,,,,,,,,4314,92474
,,,,,,,,4315,89512
,,,,,,,,4316,85562
,,,,,,,,4317,78294
,,,,,,,,4318,68945
,,,,,,,,4319,56493
,,,,,,,,4320,45410
,,,,,,,,4321,36941
,,,,,,,,4322,31364
,,,,,,,,4323,28679
,,,,,,,,4324,30664
,,,,,,,,4325,37355
,,,,,,,,4326,43010
,,,,,,,,4327,50723
,,,,,,,,4328,58418
,,,,,,,,4329,69719
,,,,,,,,4330,79028
,,,,,,,,4331,84527
,,,,,,,,4332,87401
,,,,,,,,4333,89313
,,,,,,,,4334,90676
,,,,,,,,4335,91410
,,,,,,,,4336,91227
,,,,,,,,4337,89992
,,,,,,,,4338,87788
,,,,,,,,4339,85585
,,,,,,,,4340,82649
,,,,,,,,4341,76493
,,,,,,,,4342,67734
,,,,,,,,4343,55913
,,,,,,,,4344,45214
,,,,,,,,4345,37607
,,,,,,,,4346,31769
,,,,,,,,4347,28290
,,,,,,,,4348,27345
,,,,,,,,4349,29708
,,,,,,,,4350,35717
,,,,,,,,4351,45211
,,,,,,,,4352,56791
,,,,,,,,4353,68803
,,,,,,,,4354,78401
,,,,,,,,4355,83791
,,,,,,,,4356,86390
,,,,,,,,4357,88498
,,,,,,,,4358,89837
,,,,,,,,4359,90157
,,,,,,,,4360,89583
,,,,,,,,4361,88060
,,,,,,,,4362,86125
,,,,,,,,4363,84144
,,,,,,,,4364,81297
,,,,,,,,4365,75134
,,,,,,,,4366,66211
,,,,,,,,4367,54352
,,,,,,,,4368,43789
,,,,,,,,4369,35806
,,,,,,,,4370,30881
,,,,,,,,4371,29350
,,,,,,,,4372,30865
,,,,,,,,4373,35700
,,,,,,,,4374,42775
,,,,,,,,4375,52166
,,,,,,,,4376,63303
,,,,,,,,4377,75105
,,,,,,,,4378,84322
,,,,,,,,4379,89822
,,,,,,,,4380,93041
,,,,,,,,4381,95165
,,,,,,,,4382,96501
,,,,,,,,4383,96884
,,,,,,,,4384,95997
,,,,,,,,4385,94073
,,,,,,,,4386,91440
,,,,,,,,4387,89004
,,,,,,,,4388,85445
,,,,,,,,4389,78488
,,,,,,,,4390,68947
,,,,,,,,4391,56486
,,,,,,,,4392,45525
,,,,,,,,4393,37267
,,,,,,,,4394,32296
,,,,,,,,4395,30616
,,,,,,,,4396,32089
,,,,,,,,4397,36547
,,,,,,,,4398,43587
,,,,,,,,4399,53036
,,,,,,,,4400,64454
,,,,,,,,4401,76150
,,,,,,,,4402,85555
,,,,,,,,4403,91037
,,,,,,,,4404,94051
,,,,,,,,4405,95870
,,,,,,,,4406,96714
,,,,,,,,4407,96535
,,,,,,,,4408,95094
,,,,,,,,4409,92679
,,,,,,,,4410,89961
,,,,,,,,4411,87266
,,,,,,,,4412,83790
,,,,,,,,4413,77551
,,,,,,,,4414,68721
,,,,,,,,4415,56655
,,,,,,,,4416,45738
,,,,,,,,4417,37371
,,,,,,,,4418,31919
,,,,,,,,4419,29304
,,,,,,,,4420,28848
,,,,,,,,4421,31080
,,,,,,,,4422,36728
,,,,,,,,4423,46324
,,,,,,,,4424,58232
,,,,,,,,4425,70923
,,,,,,,,4426,80897
,,,,,,,,4427,86537
,,,,,,,,4428,89202
,,,,,,,,4429,90825
,,,,,,,,4430,91628
,,,,,,,,4431,91636
,,,,,,,,4432,90611
,,,,,,,,4433,88539
,,,,,,,,4434,85851
,,,,,,,,4435,83304
,,,,,,,,4436,80488
,,,,,,,,4437,75298
,,,,,,,,4438,67124
,,,,,,,,4439,55319
,,,,,,,,4440,44775
,,,,,,,,4441,36834
,,,,,,,,4442,31746
,,,,,,,,4443,29860
,,,,,,,,4444,31216
,,,,,,,,4445,35732
,,,,,,,,4446,43143
,,,,,,,,4447,53436
,,,,,,,,4448,65640
,,,,,,,,4449,78140
,,,,,,,,4450,87787
,,,,,,,,4451,93194
,,,,,,,,4452,95920
,,,,,,,,4453,97648
,,,,,,,,4454,98493
,,,,,,,,4455,98645
,,,,,,,,4456,97849
,,,,,,,,4457,95942
,,,,,,,,4458,93344
,,,,,,,,4459,90844
,,,,,,,,4460,87377
,,,,,,,,4461,80571
,,,,,,,,4462,70846
,,,,,,,,4463,58284
,,,,,,,,4464,46966
,,,,,,,,4465,38477
,,,,,,,,4466,33190
,,,,,,,,4467,31152
,,,,,,,,4468,32236
,,,,,,,,4469,36476
,,,,,,,,4470,43531
,,,,,,,,4471,53486
,,,,,,,,4472,65367
,,,,,,,,4473,78286
,,,,,,,,4474,88202
,,,,,,,,4475,93607
,,,,,,,,4476,96568
,,,,,,,,4477,98477
,,,,,,,,4478,99678
,,,,,,,,4479,99875
,,,,,,,,4480,98885
,,,,,,,,4481,96546
,,,,,,,,4482,93697
,,,,,,,,4483,91061
,,,,,,,,4484,87560
,,,,,,,,4485,81162
,,,,,,,,4486,71914
,,,,,,,,4487,59207
,,,,,,,,4488,47886
,,,,,,,,4489,39251
,,,,,,,,4490,33605
,,,,,,,,4491,30689
,,,,,,,,4492,30348
,,,,,,,,4493,33130
,,,,,,,,4494,39692
,,,,,,,,4495,49773
,,,,,,,,4496,61789
,,,,,,,,4497,74443
,,,,,,,,4498,84305
,,,,,,,,4499,89573
,,,,,,,,4500,91945
,,,,,,,,4501,93533
,,,,,,,,4502,94472
,,,,,,,,4503,94415
,,,,,,,,4504,93292
,,,,,,,,4505,91165
,,,,,,,,4506,88556
,,,,,,,,4507,86430
,,,,,,,,4508,83499
,,,,,,,,4509,77685
,,,,,,,,4510,69037
,,,,,,,,4511,57078
,,,,,,,,4512,46357
,,,,,,,,4513,37926
,,,,,,,,4514,32271
,,,,,,,,4515,29316
,,,,,,,,4516,28508
,,,,,,,,4517,30606
,,,,,,,,4518,36263
,,,,,,,,4519,45422
,,,,,,,,4520,56610
,,,,,,,,4521,68358
,,,,,,,,4522,77695
,,,,,,,,4523,82916
,,,,,,,,4524,85638
,,,,,,,,4525,87562
,,,,,,,,4526,88737
,,,,,,,,4527,89284
,,,,,,,,4528,88910
,,,,,,,,4529,87416
,,,,,,,,4530,85379
,,,,,,,,4531,83692
,,,,,,,,4532,81118
,,,,,,,,4533,75160
,,,,,,,,4534,66330
,,,,,,,,4535,54579
,,,,,,,,4536,44152
,,,,,,,,4537,36255
,,,,,,,,4538,31238
,,,,,,,,4539,29723
,,,,,,,,4540,31257
,,,,,,,,4541,35920
,,,,,,,,4542,42784
,,,,,,,,4543,51774
,,,,,,,,4544,62486
,,,,,,,,4545,73851
,,,,,,,,4546,82835
,,,,,,,,4547,87807
,,,,,,,,4548,90260
,,,,,,,,4549,91623
,,,,,,,,4550,92702
,,,,,,,,4551,93122
,,,,,,,,4552,92382
,,,,,,,,4553,90349
,,,,,,,,4554,87896
,,,,,,,,4555,85709
,,,,,,,,4556,82401
,,,,,,,,4557,75740
,,,,,,,,4558,66585
,,,,,,,,4559,54039
,,,,,,,,4560,43084
,,,,,,,,4561,35032
,,,,,,,,4562,30171
,,,,,,,,4563,28608
,,,,,,,,4564,30188
,,,,,,,,4565,34746
,,,,,,,,4566,41360
,,,,,,,,4567,50163
,,,,,,,,4568,60715
,,,,,,,,4569,71832
,,,,,,,,4570,80546
,,,,,,,,4571,85451
,,,,,,,,4572,88079
,,,,,,,,4573,89747
,,,,,,,,4574,90530
,,,,,,,,4575,90519
,,,,,,,,4576,89560
,,,,,,,,4577,87680
,,,,,,,,4578,85418
,,,,,,,,4579,83549
,,,,,,,,4580,80557
,,,,,,,,4581,74335
,,,,,,,,4582,65369
,,,,,,,,4583,54686
,,,,,,,,4584,43809
,,,,,,,,4585,34795
,,,,,,,,4586,30085
,,,,,,,,4587,28517
,,,,,,,,4588,30557
,,,,,,,,4589,36395
,,,,,,,,4590,42762
,,,,,,,,4591,50794
,,,,,,,,4592,60082
,,,,,,,,4593,70536
,,,,,,,,4594,78943
,,,,,,,,4595,83867
,,,,,,,,4596,86544
,,,,,,,,4597,88528
,,,,,,,,4598,89664
,,,,,,,,4599,90183
,,,,,,,,4600,89592
,,,,,,,,4601,87957
,,,,,,,,4602,85920
,,,,,,,,4603,84028
,,,,,,,,4604,81025
,,,,,,,,4605,74629
,,,,,,,,4606,65542
,,,,,,,,4607,54444
,,,,,,,,4608,44545
,,,,,,,,4609,36644
,,,,,,,,4610,31102
,,,,,,,,4611,28625
,,,,,,,,4612,29928
,,,,,,,,4613,34604
,,,,,,,,4614,41084
,,,,,,,,4615,49747
,,,,,,,,4616,60143
,,,,,,,,4617,71453
,,,,,,,,4618,80236
,,,,,,,,4619,85140
,,,,,,,,4620,87761
,,,,,,,,4621,89621
,,,,,,,,4622,90823
,,,,,,,,4623,91420
,,,,,,,,4624,90575
,,,,,,,,4625,88782
,,,,,,,,4626,86607
,,,,,,,,4627,84651
,,,,,,,,4628,81559
,,,,,,,,4629,75339
,,,,,,,,4630,66398
,,,,,,,,4631,54104
,,,,,,,,4632,43328
,,,,,,,,4633,35307
,,,,,,,,4634,30336
,,,,,,,,4635,28701
,,,,,,,,4636,30175
,,,,,,,,4637,34617
,,,,,,,,4638,41353
,,,,,,,,4639,50276
,,,,,,,,4640,60983
,,,,,,,,4641,72462
,,,,,,,,4642,81263
,,,,,,,,4643,85687
,,,,,,,,4644,88112
,,,,,,,,4645,89491
,,,,,,,,4646,90211
,,,,,,,,4647,89989
,,,,,,,,4648,88569
,,,,,,,,4649,86433
,,,,,,,,4650,84055
,,,,,,,,4651,82015
,,,,,,,,4652,79215
,,,,,,,,4653,73520
,,,,,,,,4654,65244
,,,,,,,,4655,53489
,,,,,,,,4656,43225
,,,,,,,,4657,35376
,,,,,,,,4658,30225
,,,,,,,,4659,27856
,,,,,,,,4660,27894
,,,,,,,,4661,30379
,,,,,,,,4662,36031
,,,,,,,,4663,44915
,,,,,,,,4664,55577
,,,,,,,,4665,66922
,,,,,,,,4666,75782
,,,,,,,,4667,80463
,,,,,,,,4668,82682
,,,,,,,,4669,84242
,,,,,,,,4670,85440
,,,,,,,,4671,85936
,,,,,,,,4672,85350
,,,,,,,,4673,83747
,,,,,,,,4674,81558
,,,,,,,,4675,79693
,,,,,,,,4676,77191
,,,,,,,,4677,71794
,,,,,,,,4678,63690
,,,,,,,,4679,52027
,,,,,,,,4680,41872
,,,,,,,,4681,34116
,,,,,,,,4682,28995
,,,,,,,,4683,26644
,,,,,,,,4684,26097
,,,,,,,,4685,28236
,,,,,,,,4686,33879
,,,,,,,,4687,43105
,,,,,,,,4688,54223
,,,,,,,,4689,65911
,,,,,,,,4690,75219
,,,,,,,,4691,80365
,,,,,,,,4692,83200
,,,,,,,,4693,85156
,,,,,,,,4694,86545
,,,,,,,,4695,87242
,,,,,,,,4696,86971
,,,,,,,,4697,85525
,,,,,,,,4698,83614
,,,,,,,,4699,81842
,,,,,,,,4700,79161
,,,,,,,,4701,73612
,,,,,,,,4702,64896
,,,,,,,,4703,52949
,,,,,,,,4704,42618
,,,,,,,,4705,34970
,,,,,,,,4706,30464
,,,,,,,,4707,29341
,,,,,,,,4708,31402
,,,,,,,,4709,36520
,,,,,,,,4710,43880
,,,,,,,,4711,53525
,,,,,,,,4712,65054
,,,,,,,,4713,77276
,,,,,,,,4714,86815
,,,,,,,,4715,91784
,,,,,,,,4716,94402
,,,,,,,,4717,96065
,,,,,,,,4718,97077
,,,,,,,,4719,97053
,,,,,,,,4720,96123
,,,,,,,,4721,94125
,,,,,,,,4722,91492
,,,,,,,,4723,89038
,,,,,,,,4724,85526
,,,,,,,,4725,78847
,,,,,,,,4726,69623
,,,,,,,,4727,57246
,,,,,,,,4728,46622
,,,,,,,,4729,38826
,,,,,,,,4730,34173
,,,,,,,,4731,32911
,,,,,,,,4732,34724
,,,,,,,,4733,39490
,,,,,,,,4734,46716
,,,,,,,,4735,56386
,,,,,,,,4736,67755
,,,,,,,,4737,79580
,,,,,,,,4738,88854
,,,,,,,,4739,93818
,,,,,,,,4740,96239
,,,,,,,,4741,97487
,,,,,,,,4742,98205
,,,,,,,,4743,98324
,,,,,,,,4744,97568
,,,,,,,,4745,95801
,,,,,,,,4746,93601
,,,,,,,,4747,91458
,,,,,,,,4748,87787
,,,,,,,,4749,81079
,,,,,,,,4750,71753
,,,,,,,,4751,59444
,,,,,,,,4752,48709
,,,,,,,,4753,40719
,,,,,,,,4754,35958
,,,,,,,,4755,34671
,,,,,,,,4756,36488
,,,,,,,,4757,41188
,,,,,,,,4758,47983
,,,,,,,,4759,57844
,,,,,,,,4760,69507
,,,,,,,,4761,81139
,,,,,,,,4762,89256
,,,,,,,,4763,93817
,,,,,,,,4764,96224
,,,,,,,,4765,97216
,,,,,,,,4766,97257
,,,,,,,,4767,96665
,,,,,,,,4768,95369
,,,,,,,,4769,93294
,,,,,,,,4770,91064
,,,,,,,,4771,88847
,,,,,,,,4772,85294
,,,,,,,,4773,78708
,,,,,,,,4774,69644
,,,,,,,,4775,58700
,,,,,,,,4776,48817
,,,,,,,,4777,41153
,,,,,,,,4778,35682
,,,,,,,,4779,33890
,,,,,,,,4780,35733
,,,,,,,,4781,40098
,,,,,,,,4782,46085
,,,,,,,,4783,54402
,,,,,,,,4784,64696
,,,,,,,,4785,75684
,,,,,,,,4786,84246
,,,,,,,,4787,89158
,,,,,,,,4788,91912
,,,,,,,,4789,93800
,,,,,,,,4790,94837
,,,,,,,,4791,95083
,,,,,,,,4792,93879
,,,,,,,,4793,91843
,,,,,,,,4794,89710
,,,,,,,,4795,87527
,,,,,,,,4796,84163
,,,,,,,,4797,77883
,,,,,,,,4798,68860
,,,,,,,,4799,56929
,,,,,,,,4800,46159
,,,,,,,,4801,38137
,,,,,,,,4802,33126
,,,,,,,,4803,31564
,,,,,,,,4804,33128
,,,,,,,,4805,37192
,,,,,,,,4806,43349
,,,,,,,,4807,51634
,,,,,,,,4808,61603
,,,,,,,,4809,72429
,,,,,,,,4810,80819
,,,,,,,,4811,85164
,,,,,,,,4812,87577
,,,,,,,,4813,89139
,,,,,,,,4814,90051
,,,,,,,,4815,90124
,,,,,,,,4816,89061
,,,,,,,,4817,87087
,,,,,,,,4818,84807
,,,,,,,,4819,82581
,,,,,,,,4820,79587
,,,,,,,,4821,74015
,,,,,,,,4822,65410
,,,,,,,,4823,53462
,,,,,,,,4824,42745
,,,,,,,,4825,34702
,,,,,,,,4826,29460
,,,,,,,,4827,27127
,,,,,,,,4828,27103
,,,,,,,,4829,29759
,,,,,,,,4830,35326
,,,,,,,,4831,43788
,,,,,,,,4832,54364
,,,,,,,,4833,65379
,,,,,,,,4834,74144
,,,,,,,,4835,78918
,,,,,,,,4836,81835
,,,,,,,,4837,84150
,,,,,,,,4838,85869
,,,,,,,,4839,86774
,,,,,,,,4840,86520
,,,,,,,,4841,85351
,,,,,,,,4842,83274
,,,,,,,,4843,81271
,,,,,,,,4844,78443
,,,,,,,,4845,73001
,,,,,,,,4846,64652
,,,,,,,,4847,52971
,,,,,,,,4848,42330
,,,,,,,,4849,34194
,,,,,,,,4850,28705
,,,,,,,,4851,26006
,,,,,,,,4852,25560
,,,,,,,,4853,27816
,,,,,,,,4854,33366
,,,,,,,,4855,42269
,,,,,,,,4856,53198
,,,,,,,,4857,64757
,,,,,,,,4858,74077
,,,,,,,,4859,79372
,,,,,,,,4860,82568
,,,,,,,,4861,85101
,,,,,,,,4862,87105
,,,,,,,,4863,88370
,,,,,,,,4864,88693
,,,,,,,,4865,87607
,,,,,,,,4866,85838
,,,,,,,,4867,84255
,,,,,,,,4868,81572
,,,,,,,,4869,75889
,,,,,,,,4870,67064
,,,,,,,,4871,55128
,,,,,,,,4872,44609
,,,,,,,,4873,36769
,,,,,,,,4874,32136
,,,,,,,,4875,31027
,,,,,,,,4876,33004
,,,,,,,,4877,37693
,,,,,,,,4878,44739
,,,,,,,,4879,54184
,,,,,,,,4880,65744
,,,,,,,,4881,77998
,,,,,,,,4882,87748
,,,,,,,,4883,93165
,,,,,,,,4884,96122
,,,,,,,,4885,98200
,,,,,,,,4886,99433
,,,,,,,,4887,99751
,,,,,,,,4888,98754
,,,,,,,,4889,96840
,,,,,,,,4890,94535
,,,,,,,,4891,92197
,,,,,,,,4892,88365
,,,,,,,,4893,81967
,,,,,,,,4894,72424
,,,,,,,,4895,61466
,,,,,,,,4896,50232
,,,,,,,,4897,40811
,,,,,,,,4898,35063
,,,,,,,,4899,33449
,,,,,,,,4900,35192
,,,,,,,,4901,39834
,,,,,,,,4902,46493
,,,,,,,,4903,55594
,,,,,,,,4904,66760
,,,,,,,,4905,78624
,,,,,,,,4906,87743
,,,,,,,,4907,92417
,,,,,,,,4908,95065
,,,,,,,,4909,96759
,,,,,,,,4910,97723
,,,,,,,,4911,97872
,,,,,,,,4912,96841
,,,,,,,,4913,94834
,,,,,,,,4914,92457
,,,,,,,,4915,90182
,,,,,,,,4916,86432
,,,,,,,,4917,80086
,,,,,,,,4918,70222
,,,,,,,,4919,57380
,,,,,,,,4920,46137
,,,,,,,,4921,37722
,,,,,,,,4922,32591
,,,,,,,,4923,31006
,,,,,,,,4924,32688
,,,,,,,,4925,37315
,,,,,,,,4926,43959
,,,,,,,,4927,53041
,,,,,,,,4928,64038
,,,,,,,,4929,75954
,,,,,,,,4930,85360
,,,,,,,,4931,90685
,,,,,,,,4932,94035
,,,,,,,,4933,96535
,,,,,,,,4934,98380
,,,,,,,,4935,99256
,,,,,,,,4936,98863
,,,,,,,,4937,97063
,,,,,,,,4938,94655
,,,,,,,,4939,92468
,,,,,,,,4940,88724
,,,,,,,,4941,82516
,,,,,,,,4942,72653
,,,,,,,,4943,60095
,,,,,,,,4944,49063
,,,,,,,,4945,40872
,,,,,,,,4946,35878
,,,,,,,,4947,34344
,,,,,,,,4948,36108
,,,,,,,,4949,40461
,,,,,,,,4950,46979
,,,,,,,,4951,55899
,,,,,,,,4952,66590
,,,,,,,,4953,78254
,,,,,,,,4954,87524
,,,,,,,,4955,92524
,,,,,,,,4956,95624
,,,,,,,,4957,97728
,,,,,,,,4958,98919
,,,,,,,,4959,99064
,,,,,,,,4960,98100
,,,,,,,,4961,95804
,,,,,,,,4962,93016
,,,,,,,,4963,90514
,,,,,,,,4964,86675
,,,,,,,,4965,80439
,,,,,,,,4966,70879
,,,,,,,,4967,58681
,,,,,,,,4968,47836
,,,,,,,,4969,39768
,,,,,,,,4970,34873
,,,,,,,,4971,33281
,,,,,,,,4972,34890
,,,,,,,,4973,39249
,,,,,,,,4974,45716
,,,,,,,,4975,54564
,,,,,,,,4976,65254
,,,,,,,,4977,76686
,,,,,,,,4978,85682
,,,,,,,,4979,90384
,,,,,,,,4980,92819
,,,,,,,,4981,93990
,,,,,,,,4982,95010
,,,,,,,,4983,94813
,,,,,,,,4984,93375
,,,,,,,,4985,90898
,,,,,,,,4986,88055
,,,,,,,,4987,85603
,,,,,,,,4988,82197
,,,,,,,,4989,76649
,,,,,,,,4990,67694
,,,,,,,,4991,55973
,,,,,,,,4992,45278
,,,,,,,,4993,37056
,,,,,,,,4994,31743
,,,,,,,,4995,29189
,,,,,,,,4996,29074
