Segment,1,2,3,4,Total
t415,51668.77753229688,2281.28,1368.768,0.0,51668.77753229688
t416,62611.58053229687,2688.6,0.0,201.645,62611.58053229687
t417,68724.87553229688,0.0,0.0,211.95000000000002,68724.87553229688
t418,63565.33753229687,2789.68,1673.808,0.0,63565.33753229687
t419,65228.71353229688,0.0,1646.112,0.0,65228.71353229688
t420,61268.057532296865,2700.16,1620.096,202.512,61268.057532296865
t421,60612.25753229687,2663.48,1598.088,0.0,60612.25753229687
t422,64272.825532296876,0.0,0.0,0.0,64272.825532296876
t423,60300.53653229688,2658.68,1595.208,199.401,60300.53653229688
t424,66944.23353229687,0.0,0.0,206.592,66944.23353229687
t425,65345.26753229687,2874.96,1724.976,215.622,65345.26753229687
t426,71723.82553229688,0.0,0.0,0.0,71723.82553229688
t427,71973.82553229688,0.0,0.0,0.0,71973.82553229688
t428,70590.82553229688,0.0,0.0,0.0,70590.82553229688
t429,66140.29753229687,0.0,1668.528,0.0,66140.29753229687
t430,64209.825532296876,0.0,0.0,0.0,64209.825532296876
t431,56193.88153229687,0.0,1423.944,0.0,56193.88153229687
t432,44075.885532296874,0.0,0.0,0.0,44075.885532296874
t433,36132.825532296876,0.0,0.0,0.0,36132.825532296876
t434,29114.921532296878,1317.44,790.464,0.0,29114.921532296878
t435,27843.833532296878,1263.1200000000001,757.8720000000001,0.0,27843.833532296878
t436,32456.009532296877,0.0,0.0,102.816,32456.009532296877
t437,38370.66553229687,1670.16,0.0,0.0,38370.66553229687
t438,47267.999532296875,2047.28,0.0,153.546,47267.999532296875
t439,55560.425532296875,2386.4,0.0,0.0,55560.425532296875
t440,62678.753532296876,2760.64,1656.384,207.048,62678.753532296876
t441,67198.50553229687,2871.32,0.0,0.0,67198.50553229687
t442,66587.53353229687,0.0,1684.704,210.588,66587.53353229687
t443,64329.06553229688,2751.76,0.0,0.0,64329.06553229688
t444,61366.022532296876,2704.36,1622.616,202.827,61366.022532296876
t445,62172.31753229688,2670.2400000000002,0.0,200.268,62172.31753229688
t446,60079.41553229688,2649.2000000000003,1589.52,198.69,60079.41553229688
t447,64948.825532296876,0.0,0.0,0.0,64948.825532296876
t448,62457.11353229687,2742.32,1645.392,0.0,62457.11353229687
t449,64539.15553229688,2840.4,1704.24,213.03,64539.15553229688
t450,67509.50653229687,2893.32,0.0,216.999,67509.50653229687
t451,68071.57253229688,0.0,1738.056,217.257,68071.57253229688
t452,67372.98553229688,0.0,1698.8400000000001,0.0,67372.98553229688
t453,63254.825532296876,2707.0,0.0,0.0,63254.825532296876
t454,57940.046532296874,2557.48,1534.488,191.811,57940.046532296874
t455,54049.45553229687,0.0,1375.44,171.93,54049.45553229687
t456,39711.092532296876,1775.96,1065.576,133.197,39711.092532296876
t457,31842.170532296877,1438.6000000000001,863.16,107.895,31842.170532296877
t458,28724.361532296876,0.0,748.464,0.0,28724.361532296876
t459,25816.525532296877,1175.3600000000001,0.0,0.0,25816.525532296877
t460,29850.825532296876,0.0,0.0,0.0,29850.825532296876
t461,36669.825532296876,0.0,0.0,0.0,36669.825532296876
t462,45651.825532296876,0.0,0.0,0.0,45651.825532296876
t463,54390.825532296876,0.0,0.0,0.0,54390.825532296876
t464,62661.54553229688,2682.28,0.0,0.0,62661.54553229688
t465,68057.82553229688,0.0,0.0,0.0,68057.82553229688
t466,65774.29753229687,0.0,1659.528,0.0,65774.29753229687
t467,63645.14053229688,2731.8,0.0,204.885,63645.14053229688
t468,63027.87553229688,2706.0,0.0,202.95000000000002,63027.87553229688
t469,60759.57253229688,2678.36,1607.016,200.877,60759.57253229688
t470,60322.92853229688,2659.64,1595.784,199.473,60322.92853229688
t471,63345.033532296875,0.0,1599.7920000000001,0.0,63345.033532296875
t472,61818.527532296874,2723.76,1634.256,204.282,61818.527532296874
t473,63321.041532296884,2779.2400000000002,1667.544,0.0,63321.041532296884
t474,68100.82553229688,0.0,0.0,0.0,68100.82553229688
t475,67579.82553229688,0.0,0.0,0.0,67579.82553229688
t476,64252.71353229688,0.0,1622.112,0.0,64252.71353229688
t477,58888.90753229687,2598.16,1558.896,194.862,58888.90753229687
t478,55241.16153229688,2470.88,1482.528,185.316,55241.16153229688
t479,52954.59653229688,2341.7200000000003,0.0,175.629,52954.59653229688
t480,47471.98553229688,2105.96,0.0,0.0,47471.98553229688
t481,45317.20653229687,1994.1200000000001,0.0,149.559,45317.20653229687
t482,45462.14053229687,1971.8,0.0,147.885,45462.14053229687
t483,45114.66553229687,1951.16,0.0,0.0,45114.66553229687
t484,44834.10553229688,1989.2,1193.52,0.0,44834.10553229688
t485,49315.825532296876,0.0,0.0,0.0,49315.825532296876
t486,49489.00453229688,0.0,1262.952,157.869,49489.00453229688
t487,52967.156532296875,2344.28,1406.568,175.821,52967.156532296875
t488,57010.77853229688,2517.64,1510.584,188.823,57010.77853229688
t489,60733.86553229688,2601.96,0.0,0.0,60733.86553229688
t490,59846.609532296876,2630.76,1578.4560000000001,0.0,59846.609532296876
t491,61299.30553229688,2625.52,0.0,0.0,61299.30553229688
t492,61387.82153229688,0.0,1556.448,194.556,61387.82153229688
t493,62123.825532296876,0.0,0.0,0.0,62123.825532296876
t494,61330.825532296876,0.0,0.0,0.0,61330.825532296876
t495,58576.868532296874,2519.96,0.0,188.997,58576.868532296874
t496,58283.39053229688,2572.2000000000003,1543.32,192.915,58283.39053229688
t497,60312.73753229687,2650.68,1590.4080000000001,0.0,60312.73753229687
t498,60853.80553229688,2682.4,1609.44,201.18,60853.80553229688
t499,65012.04753229687,0.0,0.0,200.778,65012.04753229687
t500,63773.77353229687,0.0,0.0,197.052,63773.77353229687
t501,61816.825532296876,0.0,0.0,0.0,61816.825532296876
t502,55047.74653229687,2433.48,1460.088,182.511,55047.74653229687
t503,52430.681532296876,2313.84,1388.304,0.0,52430.681532296876
t504,52101.825532296876,0.0,0.0,0.0,52101.825532296876
t505,45013.81753229688,1996.88,1198.128,0.0,45013.81753229688
t506,41001.431532296876,1831.28,1098.768,137.346,41001.431532296876
t507,40142.177532296875,1749.44,0.0,131.208,40142.177532296875
t508,42058.520532296876,1876.6000000000001,1125.96,140.745,42058.520532296876
t509,48149.39653229687,2084.12,0.0,156.309,48149.39653229687
t510,49501.99453229688,2195.7200000000003,1317.432,164.679,49501.99453229688
t511,53576.54353229688,2310.96,0.0,173.322,53576.54353229688
t512,55319.177532296875,2437.28,1462.368,0.0,55319.177532296875
t513,60185.85677500088,0.0,0.0,0.0,60185.85677500088
t514,56310.87777500088,2501.48,1500.888,187.611,56310.87777500088
t515,56405.11077500089,2505.52,1503.3120000000001,187.91400000000002,56405.11077500089
t516,60515.85677500088,0.0,0.0,0.0,60515.85677500088
t517,60136.85677500088,0.0,0.0,0.0,60136.85677500088
t518,59880.85677500088,0.0,0.0,0.0,59880.85677500088
t519,57530.40777500088,2489.7200000000003,0.0,186.729,57530.40777500088
t520,61872.85677500088,0.0,0.0,0.0,61872.85677500088
t521,63952.85677500088,0.0,0.0,0.0,63952.85677500088
t522,60384.35577500088,2676.12,1605.672,200.709,60384.35577500088
t523,64699.85677500088,0.0,0.0,0.0,64699.85677500088
t524,61273.07277500088,0.0,1556.784,0.0,61273.07277500088
t525,56199.904775000876,2488.7200000000003,1493.232,0.0,56199.904775000876
t526,57028.85677500088,0.0,0.0,0.0,57028.85677500088
t527,53382.10177500088,0.0,0.0,166.755,53382.10177500088
t528,47344.09977500088,2063.96,0.0,154.797,47344.09977500088
t529,42855.95277500088,0.0,1103.904,0.0,42855.95277500088
t530,35094.04077500088,1586.76,952.056,0.0,35094.04077500088
t531,36225.00877500088,0.0,940.8480000000001,0.0,36225.00877500088
t532,37224.97677500088,1635.88,0.0,0.0,37224.97677500088
t533,42782.08077500088,1873.28,0.0,140.496,42782.08077500088
t534,52926.85677500088,0.0,0.0,0.0,52926.85677500088
t535,56870.67777500088,2525.48,1515.288,189.411,56870.67777500088
t536,64655.85677500088,0.0,0.0,0.0,64655.85677500088
t537,62741.272775000885,2707.52,0.0,203.064,62741.272775000885
t538,65471.85677500088,0.0,0.0,0.0,65471.85677500088
t539,65027.85677500088,0.0,0.0,0.0,65027.85677500088
t540,60012.088775000884,2660.16,1596.096,199.512,60012.088775000884
t541,59399.107775000884,2633.88,1580.328,197.541,59399.107775000884
t542,63081.91477500088,0.0,0.0,195.942,63081.91477500088
t543,63383.85677500088,0.0,0.0,0.0,63383.85677500088
t544,60233.20977500088,2669.64,1601.784,200.223,60233.20977500088
t545,66610.85677500088,0.0,0.0,0.0,66610.85677500088
t546,63046.204775000886,2790.2400000000002,1674.144,209.268,63046.204775000886
t547,67532.85677500088,0.0,0.0,0.0,67532.85677500088
t548,65451.78377500088,0.0,0.0,203.073,65451.78377500088
t549,60835.82477500088,0.0,1546.032,0.0,60835.82477500088
t550,58461.85677500088,0.0,0.0,0.0,58461.85677500088
t551,50600.91777500088,2256.68,1354.008,169.251,50600.91777500088
t552,48079.05877500088,0.0,0.0,150.798,48079.05877500088
t553,41731.85677500088,0.0,0.0,0.0,41731.85677500088
t554,35502.17877500088,1609.3600000000001,965.616,120.702,35502.17877500088
t555,35755.02177500088,1620.2,972.12,121.515,35755.02177500088
t556,36645.796775000876,1616.8,0.0,121.26,36645.796775000876
t557,43552.10277500087,1954.48,1172.688,146.586,43552.10277500087
t558,49458.925775000884,2207.7200000000003,1324.632,165.579,49458.925775000884
t559,59181.23277500088,2558.7200000000003,0.0,191.904,59181.23277500088
t560,64356.85677500088,0.0,0.0,0.0,64356.85677500088
t561,60118.49070485687,2664.7200000000003,1598.832,199.854,60118.49070485687
t562,59494.36490411289,2637.96,1582.776,197.847,59494.36490411289
t563,63071.98743679288,0.0,0.0,0.0,63071.98743679288
t564,58169.59698140888,2581.16,1548.6960000000001,193.58700000000002,58169.59698140888
t565,58999.625216072876,2551.12,0.0,191.334,58999.625216072876
t566,57008.10375050488,2531.36,1518.816,189.852,57008.10375050488
t567,61478.17166535288,0.0,0.0,0.0,61478.17166535288
t568,58725.847820656876,2605.0,1563.0,195.375,58725.847820656876
t569,65806.26160400888,0.0,0.0,0.0,65806.26160400888
t570,64140.95556580888,2757.36,0.0,0.0,64140.95556580888
t571,66779.29056820087,0.0,0.0,207.066,66779.29056820087
t572,63646.27758379288,0.0,1615.128,0.0,63646.27758379288
t573,58982.80706084888,2570.7200000000003,0.0,0.0,58982.80706084888
t574,57169.61980240888,0.0,0.0,0.0,57169.61980240888
t575,50110.21217924087,2264.7200000000003,1358.832,169.854,50110.21217924087
t576,45968.288386760876,2051.44,1230.864,0.0,45968.288386760876
t577,42228.32782309688,1844.32,0.0,0.0,42228.32782309688
t578,34024.08926822488,1541.0,924.6,0.0,34024.08926822488
t579,31573.741164816875,0.0,0.0,0.0,31573.741164816875
t580,31550.91360727288,1439.92,863.952,107.994,31550.91360727288
t581,38851.68827088888,1752.92,1051.752,131.469,38851.68827088888
t582,47124.04633492088,2054.7200000000003,0.0,154.104,47124.04633492088
t583,51815.81054775288,2301.32,1380.792,0.0,51815.81054775288
t584,59095.251236408876,2555.08,0.0,191.631,59095.251236408876
t585,63234.04379423288,0.0,1604.976,0.0,63234.04379423288
t586,59916.27225576888,2656.0,1593.6000000000001,199.20000000000002,59916.27225576888
t587,58601.065496328876,2628.7200000000003,1577.232,197.154,58601.065496328876
t588,58997.97612492888,2608.2400000000002,1564.944,0.0,58997.97612492888
t589,60049.360094984884,2586.84,0.0,0.0,60049.360094984884
t590,59650.05777769688,2570.2000000000003,0.0,0.0,59650.05777769688
t591,58427.15068719288,2583.84,1550.304,0.0,58427.15068719288
t592,64286.34887250488,0.0,0.0,0.0,64286.34887250488
t593,63800.265483984884,2743.12,0.0,0.0,63800.265483984884
t594,67391.44206092888,0.0,0.0,0.0,67391.44206092888
t595,65356.426866632886,0.0,1662.2640000000001,207.78300000000002,65356.426866632886
t596,60936.50163849688,2699.7200000000003,1619.832,202.479,60936.50163849688
t597,62186.56714242488,0.0,0.0,0.0,62186.56714242488
t598,56532.44307258488,0.0,1444.608,180.576,56532.44307258488
t599,48910.962068328874,2122.7200000000003,0.0,0.0,48910.962068328874
t600,38841.71887760088,0.0,0.0,122.997,38841.71887760088
t601,29553.725629096876,0.0,0.0,95.049,29553.725629096876
t602,22138.904542712877,1036.3600000000001,621.816,77.727,22138.904542712877
t603,22391.864162536876,0.0,0.0,0.0,22391.864162536876
t604,23288.451584992876,1085.64,651.384,81.423,23288.451584992876
t605,31026.434707944878,1377.52,0.0,0.0,31026.434707944878
t606,39188.73361046488,1767.32,1060.392,132.549,39188.73361046488
t607,48144.43148792888,2097.32,0.0,157.299,48144.43148792888
t608,58332.66574832088,0.0,1484.424,0.0,58332.66574832088
t609,59782.98526525688,2650.2400000000002,1590.144,198.768,59782.98526525688
t610,62131.635605688876,0.0,1582.704,197.838,62131.635605688876
t611,58966.702900528886,2615.2400000000002,1569.144,196.143,58966.702900528886
t612,62760.28880371288,0.0,0.0,0.0,62760.28880371288
t613,62226.32799978488,0.0,0.0,0.0,62226.32799978488
t614,57431.13626853687,2549.4,1529.64,191.205,57431.13626853687
t615,61949.41956466488,0.0,0.0,0.0,61949.41956466488
t616,63338.47000280088,0.0,0.0,0.0,63338.47000280088
t617,63279.45274166488,0.0,1606.056,0.0,63279.45274166488
t618,65862.56016872088,0.0,0.0,0.0,65862.56016872088
t619,65744.60345072088,0.0,0.0,0.0,65744.60345072088
t620,61663.34462816888,0.0,1587.888,198.486,61663.34462816888
t621,56954.34859931288,2520.84,1512.5040000000001,0.0,56954.34859931288
t622,57155.749842504876,0.0,0.0,0.0,57155.749842504876
t623,48806.79731977688,0.0,0.0,0.0,48806.79731977688
t624,36062.84475202488,0.0,0.0,0.0,36062.84475202488
t625,26384.107629512877,0.0,698.784,0.0,26384.107629512877
t626,20733.963206496876,951.6,0.0,71.37,20733.963206496876
t627,20061.989196520874,0.0,0.0,0.0,20061.989196520874
t628,21796.766221800874,0.0,587.784,73.473,21796.766221800874
t629,27613.153237376875,1271.0,762.6,95.325,27613.153237376875
t630,36905.87277541687,1669.4,1001.64,125.205,36905.87277541687
t631,48270.212959832876,0.0,1236.96,0.0,48270.212959832876
t632,56045.52395884888,2489.96,1493.976,186.747,56045.52395884888
t633,64153.10531979288,0.0,0.0,199.155,64153.10531979288
t634,59504.246510864876,2638.2400000000002,1582.944,197.868,59504.246510864876
t635,60301.54256290488,2605.4,0.0,195.405,60301.54256290488
t636,59395.326373528886,2567.52,0.0,192.564,59395.326373528886
t637,58638.483200312876,2527.96,0.0,0.0,58638.483200312876
t638,60227.499304504876,0.0,0.0,0.0,60227.499304504876
t639,59983.533833624875,0.0,0.0,0.0,59983.533833624875
t640,56681.28301660088,2517.2000000000003,1510.32,188.79,56681.28301660088
t641,62609.122828184874,0.0,0.0,194.508,62609.122828184874
t642,59143.558816256875,2622.76,1573.656,196.707,59143.558816256875
t643,60924.52443254488,2623.2000000000003,0.0,0.0,60924.52443254488
t644,58321.057548000885,2579.2000000000003,1547.52,0.0,58321.057548000885
t645,57805.57303709688,2493.2400000000002,0.0,0.0,57805.57303709688
t646,57323.26037000088,0.0,0.0,178.602,57323.26037000088
t647,50642.90752585688,0.0,0.0,0.0,50642.90752585688
t648,36329.923085472874,1639.4,983.64,0.0,36329.923085472874
t649,28202.685221304873,1292.08,775.248,0.0,28202.685221304873
t650,25098.051680912875,0.0,0.0,0.0,25098.051680912875
t651,22873.163857296877,0.0,0.0,74.94,22873.163857296877
t652,23857.144319936873,0.0,0.0,0.0,23857.144319936873
t653,28052.197424136873,0.0,0.0,0.0,28052.197424136873
t654,35290.23754802488,0.0,0.0,0.0,35290.23754802488
t655,44814.33254448087,0.0,0.0,140.961,44814.33254448087
t656,55798.31468482487,0.0,0.0,174.012,55798.31468482487
t657,59446.62201985688,0.0,1511.76,0.0,59446.62201985688
t658,56546.10519217688,2503.32,1501.992,0.0,56546.10519217688
t659,55488.861263480874,2466.04,1479.624,184.953,55488.861263480874
t660,55899.71435772088,2413.8,0.0,0.0,55899.71435772088
t661,55556.47287856888,0.0,1416.096,0.0,55556.47287856888
t662,52088.22110997688,2320.2400000000002,1392.144,174.018,52088.22110997688
t663,55681.00077916888,0.0,0.0,173.65800000000002,55681.00077916888
t664,55932.384642680874,0.0,1425.336,0.0,55932.384642680874
t665,60125.75103441688,0.0,0.0,0.0,60125.75103441688
t666,57360.78750398488,2546.28,1527.768,190.971,57360.78750398488
t667,59365.17806293689,2566.2000000000003,0.0,192.465,59365.17806293689
t668,61300.33548586488,0.0,0.0,190.566,61300.33548586488
t669,58316.96764246488,0.0,1483.968,0.0,58316.96764246488
t670,57559.99006308088,0.0,0.0,0.0,57559.99006308088
t671,49785.03102152088,0.0,0.0,0.0,49785.03102152088
t672,37548.14197046487,0.0,0.0,0.0,37548.14197046487
t673,28689.695128664876,0.0,755.424,0.0,28689.695128664876
t674,23453.123906800876,1065.16,0.0,79.887,23453.123906800876
t675,22763.231819448876,0.0,0.0,0.0,22763.231819448876
t676,23776.621503088874,0.0,0.0,77.655,23776.621503088874
t677,25895.87498537688,1197.28,718.368,89.796,25895.87498537688
t678,32414.786347248883,1476.76,886.056,110.757,32414.786347248883
t679,43308.51774374488,0.0,1114.896,0.0,43308.51774374488
t680,53634.63787084888,0.0,1368.816,0.0,53634.63787084888
t681,55349.93476566488,2460.04,1476.0240000000001,184.50300000000001,55349.93476566488
t682,54336.73813253688,2416.6,1449.96,181.245,54336.73813253688
t683,53494.29674288887,2380.48,1428.288,178.536,53494.29674288887
t684,56382.86847086488,0.0,0.0,175.767,56382.86847086488
t685,51652.645625440884,2301.52,1380.912,172.614,51652.645625440884
t686,53317.858536728876,0.0,1365.2160000000001,170.65200000000002,53317.858536728876
t687,55215.78899788088,0.0,0.0,0.0,55215.78899788088
t688,53252.88509834488,2370.12,1422.0720000000001,177.75900000000001,53252.88509834488
t689,56790.92115952887,2513.7200000000003,1508.232,0.0,56790.92115952887
t690,63081.93129248088,0.0,0.0,0.0,63081.93129248088
t691,63723.11399919287,0.0,0.0,197.853,63723.11399919287
t692,63089.024545760876,0.0,0.0,0.0,63089.024545760876
t693,56600.71223139288,2513.64,1508.184,188.523,56600.71223139288
t694,57829.11495931288,0.0,0.0,0.0,57829.11495931288
t695,49779.15155042488,0.0,0.0,0.0,49779.15155042488
t696,38296.20579255288,0.0,0.0,0.0,38296.20579255288
t697,30188.299016320874,0.0,0.0,96.94500000000001,30188.299016320874
t698,23978.25534868888,1115.44,0.0,83.658,23978.25534868888
t699,22892.63494084888,1068.48,641.088,80.136,22892.63494084888
t700,27601.391257128875,0.0,0.0,0.0,27601.391257128875
t701,34522.62163808088,0.0,898.8240000000001,0.0,34522.62163808088
