,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t2389,6019.063382343578,0.0,-301.8447932385575,0.0,-0.0,0.0,0.0,1289.5497625222306,-9.3917067497755,-9503.0,2889.3375072156095,0.0,-0.0,0.0,-0.0,0.0,0.0,-892.922060795678,-5.494076666927852,-2714.0,1337.5891876686987,0.0,-0.0,0.0,-0.0,0.0,0.0,-396.6277017265524,-3.8976300828476487,-1296.0
t2390,5610.20277615407,0.0,-293.6737133532228,0.0,-0.0,0.0,0.0,1306.745638618052,-9.420513007210976,-9480.0,2845.2076325336866,0.0,-0.0,0.0,-0.0,0.0,0.0,-931.07560208744,-5.728832296982448,-2707.0,1312.4255731001388,0.0,-0.0,0.0,-0.0,0.0,0.0,-375.670036530612,-3.6916807102285287,-1292.0
t2391,5337.86128431401,0.0,-60.94353086500792,0.0,-0.0,0.0,0.0,1058.8793454462023,-7.828939121123946,-9352.0,2577.0202926741454,0.0,-0.0,0.0,-0.0,0.0,0.0,-701.3020402274781,-4.315054297403394,-2670.0,1277.1550459017428,0.0,-0.0,0.0,-0.0,0.0,0.0,-357.57730521872406,-3.5138848237205518,-1275.0
t2392,5060.269325238273,0.0,-0.0,0.0,-0.0,0.0,0.0,951.0645125529147,-7.010718819298615,-9242.0,2479.9473520076326,0.0,-0.0,0.0,-0.0,0.0,0.0,-635.6331548606129,-3.9109989977552297,-2639.0,1219.5949333731437,0.0,-0.0,0.0,-0.0,0.0,0.0,-315.43135769230173,-3.099719821543385,-1260.0
t2393,4634.263843624066,0.0,-0.0,0.0,-0.0,0.0,0.0,618.1525269240933,-4.60548769058702,-9257.0,2247.7131697340237,0.0,-0.0,0.0,-0.0,0.0,0.0,-399.84972879126013,-2.460242793499727,-2644.0,1123.511898889219,0.0,-0.0,0.0,-0.0,0.0,0.0,-218.3027981328331,-2.1452448970872933,-1262.0
t2394,3652.012460532539,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-9331.0,1745.815894556718,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2665.0,720.9030844211783,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1272.0
t2395,1194.7326391218494,0.0,-0.0,0.0,-0.0,0.0,0.0,111.27052396082293,-0.6846384653832407,-9395.0,564.6179293301143,0.0,-0.0,0.0,-0.0,0.0,0.0,-111.27052396082293,-0.6846384653832407,-2683.0,31.12895555932805,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1281.0
t2396,0.0,557.1892837147689,-0.0,0.0,-0.0,0.0,0.0,426.03961692784105,-4.186658723519199,-9811.0,0.0,314.53570610483615,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2802.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-426.03961692784105,-4.186658723519199,-1338.0
t2397,0.0,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,421.08827340189237,-4.138002249467481,-9848.0,0.0,325.53570610483627,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2813.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-421.08827340189237,-4.138002249467481,-1343.0
t2398,0.0,95.72080926332099,-0.0,0.0,-0.0,0.0,0.0,512.1929942793415,-5.033281372019027,-9175.0,0.0,132.53570610483624,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2620.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-512.1929942793415,-5.033281372019027,-1251.0
t2399,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,41.2152450074805,-0.9508653659330072,-8230.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,34.15842948952433,-0.2101740327370398,-2350.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-75.37367449700483,-0.7406913331959674,-1122.0
t2400,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,56.770418770211165,-0.3493037599039795,-7377.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-56.770418770211165,-0.3493037599039795,-2107.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1004.9999999999999
t2401,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6850.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1957.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-934.0
t2402,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6579.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1878.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-897.0
t2403,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6458.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1844.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-880.0
t2404,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6458.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1844.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-880.0
t2405,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6673.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1906.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-909.0
t2406,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-7373.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2105.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1004.9999999999999
t2407,2202.5233096800252,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-8541.0,988.9009383992657,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2439.0,717.2855768726712,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1165.0
t2408,4742.12257376167,0.0,-0.0,0.0,-0.0,0.0,0.0,262.74016338972683,-2.574549025830247,-9323.0,2034.7193706070361,0.0,-0.0,0.0,-0.0,0.0,0.0,-2.0082880067117186,-0.012356832429824657,-2663.0,1175.357923435714,0.0,-0.0,0.0,-0.0,0.0,0.0,-260.7318753830151,-2.5621921934004224,-1271.0
t2409,5952.835496547464,0.0,-0.0,0.0,-0.0,0.0,0.0,951.4917624134956,-7.677115936626564,-9519.0,2515.310510169582,0.0,-0.0,0.0,-0.0,0.0,0.0,-455.39426960252706,-2.8020038262313762,-2719.0,1440.0364607806623,0.0,-0.0,0.0,-0.0,0.0,0.0,-496.0974928109686,-4.875112110395188,-1298.0
t2410,6129.731255790167,0.0,-87.74395342446527,0.0,-0.0,0.0,0.0,1013.4579046352314,-8.068562123457575,-9553.0,2615.456309751427,0.0,-0.0,0.0,-0.0,0.0,0.0,-514.5913453746363,-3.1662386088954886,-2728.0,1446.832738634456,0.0,-0.0,0.0,-0.0,0.0,0.0,-498.8665592605953,-4.902323514562086,-1302.0
t2411,6271.548253552239,0.0,-301.699451701694,0.0,-0.0,0.0,0.0,714.6298137838486,-6.050023808595082,-9598.0,2839.9641261866664,0.0,-462.9149296662631,0.0,-0.0,0.0,0.0,-264.721659953659,-1.6288107988795777,-2741.0,1403.3932226992035,0.0,-0.0,0.0,-0.0,0.0,0.0,-449.9081538301896,-4.421213009715505,-1308.0
t2412,6070.928617166572,0.0,-850.7789617097172,0.0,-0.0,0.0,0.0,1337.4230039400854,-9.604499622861749,-9572.0,2928.024410144036,0.0,-0.0,0.0,-0.0,0.0,0.0,-963.0509278015867,-5.925573870112547,-2734.0,1324.1148577505462,0.0,-0.0,0.0,-0.0,0.0,0.0,-374.37207613849864,-3.6789257527492016,-1305.0
t2413,5905.8029491532,0.0,-810.7380458818935,0.0,-0.0,0.0,0.0,1367.6496758362857,-9.746419333511602,-9477.0,2918.859199617754,0.0,-0.0,0.0,-0.0,0.0,0.0,-1005.2706530697095,-6.1853483987796976,-2706.0,1299.0039495606068,0.0,-0.0,0.0,-0.0,0.0,0.0,-362.37902276657627,-3.5610709347319034,-1292.0
t2414,5131.317936915456,0.0,-41.26910749088619,0.0,-0.0,0.0,0.0,1328.6302159773404,-9.710885627829661,-9433.0,2811.5821958818347,0.0,-0.0,0.0,-0.0,0.0,0.0,-910.5762959952799,-5.602701737290833,-2694.0,1349.2259597318978,0.0,-0.0,0.0,-0.0,0.0,0.0,-418.05391998206045,-4.108183890538829,-1286.0
t2415,4686.504136393246,0.0,-0.0,0.0,-0.0,0.0,0.0,1108.770773518518,-8.11298271495796,-9322.0,2625.499422208248,0.0,-0.0,0.0,-0.0,0.0,0.0,-757.4357834146499,-4.660440644333993,-2662.0,1227.0363135251594,0.0,-0.0,0.0,-0.0,0.0,0.0,-351.33499010386805,-3.452542070623968,-1271.0
t2416,4363.059501504021,0.0,-0.0,0.0,-0.0,0.0,0.0,1012.5172757983396,-7.245974872853411,-9225.0,2576.9008711822785,0.0,-0.0,0.0,-0.0,0.0,0.0,-735.9693138265391,-4.528359206475618,-2635.0,1177.329433497477,0.0,-0.0,0.0,-0.0,0.0,0.0,-276.54796197180065,-2.717615666377794,-1257.0
t2417,5113.951783609374,0.0,-0.0,0.0,-0.0,0.0,0.0,1188.314642095042,-9.192214409577112,-9248.0,2523.0104076914436,0.0,-0.0,0.0,-0.0,0.0,0.0,-676.4450979845556,-4.162111557623485,-2641.0,1418.9635028217388,0.0,-0.0,0.0,-0.0,0.0,0.0,-511.8695441104867,-5.030102851953628,-1261.0
t2418,2639.4421805695874,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-9347.0,1356.6543018580685,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2670.0,822.8961837454156,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1274.0
t2419,249.9358360178621,518.8456435688097,-0.0,0.0,-0.0,0.0,0.0,488.28120207414577,-4.798302019270672,-9442.0,251.42023894790043,128.52801650888722,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2696.0,12.853228442056384,0.0,-0.0,0.0,-0.0,0.0,0.0,-488.28120207414577,-4.798302019270672,-1288.0
t2420,0.0,781.0052511018004,-0.0,0.0,-0.0,0.0,0.0,419.1077359915134,-4.118539659846798,-9864.0,0.0,333.74343011552463,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2817.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-419.1077359915134,-4.118539659846798,-1345.0
t2421,0.0,616.0530455874236,-0.0,0.0,-0.0,0.0,0.0,419.1077359915134,-4.118539659846798,-9863.0,0.0,329.53570610483627,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2817.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-419.1077359915134,-4.118539659846798,-1345.0
t2422,0.0,516.0073537861216,-0.0,0.0,-0.0,0.0,0.0,507.24165075339266,-4.984624897967306,-9208.0,0.0,141.53570610483612,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2629.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-507.24165075339266,-4.984624897967306,-1256.0
t2423,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,99.05699056366399,-1.792610922117497,-8287.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,51.26367668141832,-0.3154212246311174,-2367.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-150.32066724508232,-1.4771896974863794,-1130.0
t2424,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-7446.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2126.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1014.9999999999999
t2425,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-16.19770979522972,-0.09966318825670016,-6898.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,16.19770979522972,-0.09966318825670016,-1970.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-940.0
t2426,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6610.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1888.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-901.0
t2427,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6479.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1850.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-883.0
t2428,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6475.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1849.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-883.0
t2429,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6676.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1907.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-910.0
t2430,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-7384.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2109.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1006.0
t2431,2291.3026832766504,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-8535.0,1271.681721021905,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2438.0,694.4318435710679,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1163.0
t2432,4593.451043005229,0.0,-0.0,0.0,-0.0,0.0,0.0,723.3172533059998,-5.313734112605571,-9278.0,2509.5854515748183,0.0,-0.0,0.0,-0.0,0.0,0.0,-488.3632988693839,-3.004859576334461,-2649.0,1143.3266848321853,0.0,-0.0,0.0,-0.0,0.0,0.0,-234.95395443661585,-2.308874536271109,-1265.0
t2433,5997.57194280728,0.0,-297.07908992317124,0.0,-0.0,0.0,0.0,1384.8477348886001,-9.53560353091674,-9466.0,3189.1711381030145,0.0,-0.0,0.0,-0.0,0.0,0.0,-1108.6509732517552,-6.821439083363729,-2704.0,1210.9747819436966,0.0,-0.0,0.0,-0.0,0.0,0.0,-276.19676163684505,-2.7141644475530105,-1291.0
t2434,6452.490692521417,0.0,-751.6851280188464,0.0,-0.0,0.0,0.0,1440.913968503029,-9.914548763363312,-9522.0,3252.27824339472,0.0,-0.0,0.0,-0.0,0.0,0.0,-1155.4700048577406,-7.109512769084282,-2720.0,1227.312855498866,0.0,-0.0,0.0,-0.0,0.0,0.0,-285.4439636452885,-2.805035994279031,-1298.0
t2435,5859.026718589699,0.0,-0.0,0.0,-0.0,0.0,0.0,1176.4588491340337,-8.2211204669251,-9555.0,3013.3410502150136,0.0,-0.0,0.0,-0.0,0.0,0.0,-909.0490199150762,-5.593304532042341,-2729.0,1213.1015010131389,0.0,-0.0,0.0,-0.0,0.0,0.0,-267.4098292189575,-2.62781593488276,-1302.0
t2436,5777.008966361394,0.0,-0.0,0.0,-0.0,0.0,0.0,1327.8938256431618,-9.537653254156412,-9563.0,2979.794152119344,0.0,-0.0,0.0,-0.0,0.0,0.0,-955.7574871458473,-5.880697924173196,-2731.0,1319.8571496865964,0.0,-0.0,0.0,-0.0,0.0,0.0,-372.1363384973146,-3.6569553299832154,-1303.0
t2437,5431.308241580548,0.0,-0.0,0.0,-0.0,0.0,0.0,1220.5675745048557,-8.797522751843058,-9526.0,2796.897843187667,0.0,-0.0,0.0,-0.0,0.0,0.0,-870.1407399817656,-5.353905056637495,-2720.0,1292.9343080775939,0.0,-0.0,0.0,-0.0,0.0,0.0,-350.42683452309,-3.443617695205564,-1298.0
t2438,5288.686860197588,0.0,-0.0,0.0,-0.0,0.0,0.0,1093.1418913747,-7.707055883505332,-9515.0,2749.605383730241,0.0,-0.0,0.0,-0.0,0.0,0.0,-826.1191418300069,-5.083043750969973,-2717.0,1208.7106175365273,0.0,-0.0,0.0,-0.0,0.0,0.0,-267.02274954469306,-2.6240121325353583,-1298.0
t2439,5394.122627993347,0.0,-0.0,0.0,-0.0,0.0,0.0,1121.9309018331817,-7.759741931449812,-9401.0,2779.653171827671,0.0,-0.0,0.0,-0.0,0.0,0.0,-888.78137431791,-5.468599360496094,-2684.0,1158.5045259455237,0.0,-0.0,0.0,-0.0,0.0,0.0,-233.14952751527164,-2.2911425709537196,-1282.0
t2440,5112.61257045332,0.0,-0.0,0.0,-0.0,0.0,0.0,1229.203390141777,-8.289570520511532,-9313.0,2898.244731075338,0.0,-0.0,0.0,-0.0,0.0,0.0,-1031.4948293081698,-6.346703617904581,-2659.0,1110.7152835955128,0.0,-0.0,0.0,-0.0,0.0,0.0,-197.7085608336071,-1.9428669026069532,-1270.0
t2441,4632.590574327795,0.0,-0.0,0.0,-0.0,0.0,0.0,935.901075361945,-6.195227592208591,-9341.0,2691.4680875197873,0.0,-0.0,0.0,-0.0,0.0,0.0,-817.0377228503985,-5.027166520124089,-2668.0,1034.0952694429295,0.0,-0.0,0.0,-0.0,0.0,0.0,-118.86335251154657,-1.1680610720845008,-1273.0
t2442,3311.4050043136754,0.0,-0.0,0.0,-0.0,0.0,0.0,84.393404083148,-0.5192657372611768,-9451.0,1985.3158679696728,0.0,-0.0,0.0,-0.0,0.0,0.0,-84.393404083148,-0.5192657372611768,-2699.0,694.0619250781677,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1288.0
t2443,894.3847350666522,0.0,-0.0,0.0,-0.0,0.0,0.0,399.7973690819714,-3.917724507078531,-9480.0,756.1251700394641,0.0,-0.0,0.0,-0.0,0.0,0.0,-3.0086116897680704,-0.018511742525290222,-2707.0,35.62513454123325,0.0,-0.0,0.0,-0.0,0.0,0.0,-396.7887573922033,-3.899212764553241,-1292.0
t2444,0.0,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,425.04934822265136,-4.176927428708855,-9823.0,0.0,317.53570610483627,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2805.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-425.04934822265136,-4.176927428708855,-1339.0
t2445,0.0,679.1272806493673,-0.0,0.0,-0.0,0.0,0.0,418.1174672863234,-4.108808365036452,-9873.0,0.0,332.535706104836,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2820.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-418.1174672863234,-4.108808365036452,-1346.0
t2446,0.0,588.8516530691553,-0.0,0.0,-0.0,0.0,0.0,499.3195011118756,-4.906774539484566,-9273.0,0.0,253.66455404497802,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2648.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-499.3195011118756,-4.906774539484566,-1264.0
t2447,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,194.4283242451643,-3.163944603617994,-8381.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,78.43083398619147,-0.4825785294040662,-2394.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-272.85915823135576,-2.681366074213928,-1142.0
t2448,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-7528.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2149.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1026.0
t2449,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6991.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1997.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-953.0
t2450,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6724.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1920.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-917.0
t2451,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6596.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1883.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-899.0
t2452,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6596.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1884.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-899.0
t2453,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-6801.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1943.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-927.0
t2454,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-7481.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2136.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1020.0
t2455,3423.8661782130503,0.0,-0.0,0.0,-0.0,0.0,0.0,82.55529072655261,-0.8062751498715319,-8587.0,1654.7695751265028,0.0,-0.0,0.0,-0.0,0.0,0.0,-1.3580211835748646,-0.00835579366380968,-2452.0,894.0590447584841,0.0,-0.0,0.0,-0.0,0.0,0.0,-81.19726954297775,-0.7979193562077221,-1171.0
t2456,5746.656105574832,0.0,-0.0,0.0,-0.0,0.0,0.0,1178.0579413994665,-8.9090627325071,-9306.0,2835.5253620726494,0.0,-77.27885527372757,0.0,-0.0,0.0,0.0,-726.0802683156227,-4.467512715404158,-2658.0,1365.4830789602452,0.0,-0.0,0.0,-0.0,0.0,0.0,-451.97767308384385,-4.4415500171029425,-1268.0
t2457,6947.9411572347035,0.0,-0.0,0.0,-0.0,0.0,0.0,118.57500594405079,-9.7111789369635,-9447.0,1536.193540552727,0.0,-0.0,0.0,-0.0,0.0,0.0,534.7957398164054,-3.290554601237547,-2698.0,1588.8552259554806,0.0,-0.0,0.0,-0.0,0.0,0.0,-653.3707457604563,-6.420624335725953,-1288.0
t2458,7158.222334189033,0.0,-0.0,0.0,-0.0,0.0,0.0,-50.9169925565376,-0.500357390703185,-9497.0,2081.6987257678948,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2712.0,885.6472206934642,0.0,-0.0,0.0,-0.0,0.0,0.0,50.9169925565376,-0.500357390703185,-1295.0
t2459,7118.945241484918,0.0,-0.0,0.0,-0.0,0.0,0.0,42.45984716064177,-10.600104403767165,-9541.0,1461.3883051377768,0.0,-0.0,0.0,-0.0,0.0,0.0,637.2312525929758,-3.920831962857495,-2725.0,1628.4342280538256,0.0,-0.0,0.0,-0.0,0.0,0.0,-679.6910997536177,-6.679272440909669,-1301.0
t2460,6408.65616451068,0.0,-0.0,0.0,-0.0,0.0,0.0,687.9088473489844,-6.760027617871648,-9480.0,2076.6987257678948,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2707.0,1627.7327308261547,0.0,-0.0,0.0,-0.0,0.0,0.0,-687.9088473489844,-6.760027617871648,-1292.0
t2461,7140.478542854583,0.0,-203.18881025127527,0.0,-0.0,0.0,0.0,59.15668033164223,-14.641428693157405,-9372.0,3601.9807889813196,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-952.622489339407,-5.8614085381724905,-2676.0,33.37806700651866,0.0,-0.0,0.0,-0.0,0.0,0.0,893.4658090077648,-8.780020154984914,-1277.0
t2462,7137.49383928706,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,913.6531528657298,-8.235482565897213,-9309.0,2829.9501202228043,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-202.20905329418372,-1.2441758248812467,-2659.0,1628.4992621718604,0.0,-0.0,0.0,-0.0,0.0,0.0,-711.4440995715461,-6.991306741015966,-1269.0
t2463,7146.089985087882,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,761.0723610798401,-7.250836580829983,-9166.0,2647.9810628973987,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-62.10206286218608,-0.38210893147291175,-2618.0,1596.9028817263095,0.0,-0.0,0.0,-0.0,0.0,0.0,-698.970298217654,-6.868727649357071,-1250.0
t2464,5595.091602938334,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,2155.4663035292333,-15.646396880675512,-9001.0,3608.4458232970223,0.0,-151.89089705694437,0.0,-0.0,0.0,0.0,-1506.586297768795,-9.269902703388125,-2571.0,1523.3203557970246,0.0,-0.0,0.0,-0.0,0.0,0.0,-648.8800057604385,-6.3764941772873875,-1227.0
t2465,6244.740376550169,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,1444.1777337812428,-25.00660074451892,-8930.0,3392.803268404125,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-869.9536235558663,-5.35275374451892,-2550.0,1451.941813084675,0.0,-0.0,0.0,-0.0,0.0,0.0,-574.2241102253764,-19.653847,-1217.0
t2466,5013.7741731275655,0.0,-0.0,0.0,-0.0,0.0,0.0,947.2398462758487,-6.714384400568278,-8879.0,2584.764730033577,0.0,-0.0,0.0,-0.0,0.0,0.0,-706.060308828172,-4.344331536304573,-2536.0,1095.613446171239,0.0,-0.0,0.0,-0.0,0.0,0.0,-241.17953744767678,-2.370052864263705,-1211.0
t2467,2309.9149231058905,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-8805.0,1222.9931228482335,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2514.0,471.73804305799223,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1201.0
t2468,0.0,914.2643796415459,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-9104.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2600.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1242.0
t2469,0.0,1090.2643796415462,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-9280.0,0.0,506.78645262746727,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2650.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1265.0
t2470,0.0,849.1187765768582,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-8797.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2513.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1199.0
t2471,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-8077.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2307.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1101.0
